Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;age;country-1;country-text;country-other;sex-1;sex-2;sex-3;sex-text;sex-other;education-1;education-2;education-3;education-4;education-5;education-text;education-other;occupation-1;occupation-2;occupation-3;occupation-4;occupation-5;occupation-text;occupation-other;mental_health_disorder_yes_no-1;mental_health_disorder_yes_no-text;mental_health_disorder_yes_no-other;ethnicity-1;ethnicity-2;ethnicity-3;ethnicity-4;ethnicity-text;ethnicity-other;END QUESTIONNAIRE
1;1686070889318;06/06/2023 17:01:29;1686070889191;1;06/06/2023 18:01:29;74063;40;questionnaire-s5wi;;29907844;hhlkp7xj;8906397;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.5;1440x900;1440x820;CEQ_done_no_cannabis;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;18;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;;;;Student;;;;No;;;White;;;;;;32167
1;1686086184228;06/06/2023 21:16:24;1686086183765;1;06/06/2023 22:16:23;74063;40;questionnaire-s5wi;;29911522;y9217xgv;8907603;;live;;;mobile;Apple iPhone;iOS 15.7.3;Mobile Safari 15.6.4;414x736;414x611;CEQ_done_no_cannabis;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;17;United Kingdom;;;;;Non-binary;;;Some High School;;;;;;;;;Not employed;;;;;No;;;White;;;;;;44441
1;1686093084080;06/06/2023 23:11:24;1686093084789;1;07/06/2023 00:11:24;74063;40;questionnaire-s5wi;;29912133;l6elkscp;8907925;;live;;;mobile;Samsung SM-G975F;Android 12;Samsung Browser 21.0;412x869;412x684;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;19;United Kingdom;;;;Female;;;;;High School;;;;;;;;;Student;;;;;ADHD/AUTISM;Yes (please specify);White;;;;;;24969
1;1686138445005;07/06/2023 11:47:25;1686138444883;1;07/06/2023 12:47:24;74063;40;questionnaire-s5wi;;29923935;bhxcgidt;8910695;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 14.1.2;2240x1260;2240x1066;Space Task Done;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;20;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;Not employed;;;;;No;;;White;;;;;;30148
1;1686139908468;07/06/2023 12:11:48;1686139908372;1;07/06/2023 13:11:48;74063;40;questionnaire-s5wi;;29924537;lnr36h8p;8910888;;live;;;mobile;Apple iPhone;iOS 16.2;Mobile Safari 16.2;414x896;414x705;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;19;United Kingdom;;;;Female;;;;;High School;;;;;;;Part-time employment;;;;;;No;;;White;;;;;;98360
1;1686149098429;07/06/2023 14:44:58;1686149098316;1;07/06/2023 15:44:58;74063;40;questionnaire-s5wi;;29928805;phxwxqxi;8912081;;complete;;;mobile;undefined K;Android 10;Chrome 114.0.0.0;412x915;412x784;Space Task Done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;20;United Kingdom;;;;Female;;;;;High School;;;;;;;;;Student;;;;No;;;White;;;;;;37896
1;1686149186546;07/06/2023 14:46:26;1686149186115;1;07/06/2023 15:46:26;74063;40;questionnaire-s5wi;;29928839;ostsg9l1;8912082;;complete;;;mobile;Samsung SM-A505FN;Android 11;Samsung Browser 21.0;412x892;412x716;Space Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;21;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;White;;;;;;35332
1;1686158930394;07/06/2023 17:28:50;1686158930028;8;08/06/2023 01:28:50;74063;40;questionnaire-s5wi;;29932136;lhs3cw6z;8912888;;live;;;mobile;Apple iPhone;iOS 16.3.1;Mobile Safari 16.3;428x926;428x746;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;28;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;58755
1;1686581875334;12/06/2023 14:57:55;1686581875050;1;12/06/2023 15:57:55;74063;40;questionnaire-s5wi;;30014378;l0w3lb1k;8938585;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1440x900;1440x703;CEQ_done_no_cannabis;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;19;United Kingdom;;;;Female;;;;;High School;;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;43260
1;1687110726100;18/06/2023 17:52:06;1687110725904;3;18/06/2023 20:52:05;74063;40;questionnaire-s5wi;;30126043;lw8isu0m;8971528;;live;;;mobile;undefined 22120RN86G;Android 12;Chrome 103.0.0.0;400x917;400x787;CEQ_done_no_cannabis;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;27;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;28229
1;1687111248616;18/06/2023 18:00:48;1687111247354;3;18/06/2023 21:00:47;74063;40;questionnaire-s5wi;;30126127;uvnvu8no;8971482;;complete;;;mobile;undefined K;Android 10;Chrome 112.0.0.0;450x1000;450x884;Space Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;25;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;31267
1;1687111363820;18/06/2023 18:02:43;1687111363668;3;18/06/2023 21:02:43;74063;40;questionnaire-s5wi;;30126151;bdos7jo1;8971552;;live;;;mobile;undefined undefined;Android 12;Firefox 112.0;908x396;834x314;Social Task Done;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;Social Task Done;No;26;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;21774
1;1687185266431;19/06/2023 14:34:26;1687221257670;-7;19/06/2023 17:34:17;74063;40;questionnaire-s5wi;;30150379;iv8hheol;8976772;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x1024;1280x913;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;32;;kenya;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;;;Not employed;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;53737
1;1687250232501;20/06/2023 08:37:12;1687250223168;-4;20/06/2023 04:37:03;74063;40;questionnaire-s5wi;;30175767;b19zt7t8;8981835;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x552;Social_Task_Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;;Prefer not to say;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;33643
1;1687252061983;20/06/2023 09:07:41;1687252060623;3;20/06/2023 12:07:40;74063;40;questionnaire-s5wi;;30176534;z6hpjhaz;8982032;;live;;;mobile;undefined K;Android 10;Chrome 113.0.0.0;360x806;360x666;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;25;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;18644
1;1687275820945;20/06/2023 15:43:40;1687275820973;3;20/06/2023 18:43:40;74063;40;questionnaire-s5wi;;30191758;mphd2loh;8985050;;live;;;mobile;undefined K;Android 10;Chrome 112.0.0.0;385x854;384x759;Social Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;20;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;50132
1;1687329908976;21/06/2023 06:45:08;1687330019941;3;21/06/2023 09:46:59;74063;40;questionnaire-s5wi;;30203273;kuj0o663;8987467;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1920x1080;1920x969;Space Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;22;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;287829
1;1687412962742;22/06/2023 05:49:22;1687412962090;3;22/06/2023 08:49:22;74063;40;questionnaire-s5wi;;30231354;d9bcg23o;8993055;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x657;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;21;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;59623
1;1687415499469;22/06/2023 06:31:39;1687415498834;3;22/06/2023 09:31:38;74063;40;questionnaire-s5wi;;30231804;q0kft4in;8993117;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x657;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;22;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;25915
1;1687713615612;25/06/2023 17:20:15;1687713612145;3;25/06/2023 20:20:12;74063;40;questionnaire-s5wi;;30293756;0exql5t4;9008509;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x625;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;24675
1;1687975494118;28/06/2023 18:04:54;1687975493478;3;28/06/2023 21:04:53;74063;40;questionnaire-s5wi;;30369248;n5b5lgbs;9028330;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x695;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;21;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;232725
1;1687994906053;28/06/2023 23:28:26;1687994905938;1;29/06/2023 00:28:25;74063;40;questionnaire-s5wi;;30372620;z7c9oqdf;9029526;;live;;;mobile;Apple iPhone;iOS 13.3;Mobile Safari 13.0.4;320x568;568x320;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;26;United Kingdom;;;Male;;;;;;High School;;;;;;;;;;Prefer not to say;;;No;;;White;;;;;;59705
1;1688067327730;29/06/2023 19:35:27;1688067323562;-4;29/06/2023 15:35:23;74063;40;questionnaire-s5wi;;30396387;nofhzm9l;9035305;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x609;Social_Task_Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;22324
1;1688120373134;30/06/2023 10:19:33;1688120373097;1;30/06/2023 11:19:33;74063;40;questionnaire-s5wi;;30402983;i4950axg;9037078;;live;;;mobile;Apple iPhone;iOS 16.1.1;Mobile Safari 16.1;375x667;375x548;CEQ_done_no_cannabis;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;29;United Kingdom;;;;Female;;;;;High School;;;;;;Full time employment;;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;41991
1;1688140909481;30/06/2023 16:01:49;1688140909648;3;30/06/2023 19:01:49;74063;40;questionnaire-s5wi;;30415143;xzeseev7;9039690;;live;;;mobile;undefined K;Android 10;Chrome 114.0.0.0;450x1000;450x846;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;21968
1;1688141823252;30/06/2023 16:17:03;1688141823421;3;30/06/2023 19:17:03;74063;40;questionnaire-s5wi;;30415371;wvryewwv;9039801;;complete;;;mobile;undefined K;Android 10;Chrome 114.0.0.0;450x1000;450x846;Social_Task_Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;22;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;17863
1;1688144881107;30/06/2023 17:08:01;1688144881267;3;30/06/2023 20:08:01;74063;40;questionnaire-s5wi;;30416148;04gjftet;9040225;;complete;;;mobile;undefined K;Android 10;Chrome 114.0.0.0;450x1000;450x846;Social_Task_Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;22;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;16870
1;1688148490872;30/06/2023 18:08:10;1688148491041;3;30/06/2023 21:08:11;74063;40;questionnaire-s5wi;;30417061;mg3obid7;9040460;;complete;;;mobile;undefined K;Android 10;Chrome 114.0.0.0;450x1000;450x846;Social_Task_Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;23;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;11152
1;1688160066481;30/06/2023 21:21:06;1688160066407;1;30/06/2023 22:21:06;74063;40;questionnaire-s5wi;;30418690;1ggdd24z;9040794;;live;;;mobile;Apple iPhone;iOS 16.1.1;Mobile Safari 16.1;414x896;414x714;CEQ_done_no_cannabis;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;19p;United Kingdom;;;Male;;;;;;High School;;;;;;Full time employment;;;;;;;No;;;White;;;;;;109024
1;1688282797586;02/07/2023 07:26:37;1688282791564;-4;02/07/2023 03:26:31;74063;40;questionnaire-s5wi;;30431788;9x5pcoah;9044658;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x609;Social_Task_Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;;;Mixed or Multiple ethnic background;;;64274
1;1688311348190;02/07/2023 15:22:28;1688311348018;1;02/07/2023 16:22:28;74063;40;questionnaire-s5wi;;30435422;uqd40opq;9045565;;live;;;mobile;Apple iPhone;iOS 16.0.2;Mobile Safari 16.0;414x896;414x719;Social Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;19;United Kingdom;;;;Female;;;;Some High School;;;;;;;;Part-time employment;;;;;;No;;;White;;;;;;30703
1;1688317101229;02/07/2023 16:58:21;1688317101376;-4;02/07/2023 12:58:21;74063;40;questionnaire-s5wi;;30436377;sjvnwb4m;9045298;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x609;Social_Task_Done;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;24;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;;Mixed or Multiple ethnic background;;;26506
1;1688317419177;02/07/2023 17:03:39;1688576649779;3;05/07/2023 20:04:09;74063;40;questionnaire-s5wi;;30436449;7eca2l4o;9045771;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x800;1280x689;Social Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;25;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;300020
1;1688324695855;02/07/2023 19:04:55;1688324695595;-4;02/07/2023 15:04:55;74063;40;questionnaire-s5wi;;30437792;56l6mzg7;9046079;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x609;Space Task Done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;22;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;;Mixed or Multiple ethnic background;;;20714
1;1688333498886;02/07/2023 21:31:38;1688333499916;3;03/07/2023 00:31:39;74063;40;questionnaire-s5wi;;30438485;90xqqk0n;9046295;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x625;Social Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;26;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;White;;;;;;39746
1;1688378187034;03/07/2023 09:56:27;1688378188269;3;03/07/2023 12:56:28;74063;40;questionnaire-s5wi;;30443732;c0ro3ndp;9046387;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x625;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;171947
1;1688378736024;03/07/2023 10:05:36;1688378735347;-4;03/07/2023 06:05:35;74063;40;questionnaire-s5wi;;30443840;2us17pcg;9047782;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x609;Space Task Done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;27103
1;1688412470948;03/07/2023 19:27:50;1688412470019;-4;03/07/2023 15:27:50;74063;40;questionnaire-s5wi;;30457467;fq4a3ino;9051023;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1280x720;1280x609;Social_Task_Done;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;25;United Kingdom;;;Male;;;;;;;;Master's Degree;;;;;Part-time employment;;;;;;No;;;;;;Mixed or Multiple ethnic background;;;31974
1;1688460486087;04/07/2023 08:48:06;1688460487768;3;04/07/2023 11:48:07;74063;40;questionnaire-s5wi;;30463559;vrc67amq;9052394;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;650x655;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;20;United Kingdom;;;Male;;;;;;High School;;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;91250
1;1688484138272;04/07/2023 15:22:18;1688484138005;3;04/07/2023 18:22:18;74063;40;questionnaire-s5wi;;30475079;n9ym2x9l;9054833;;complete;;;mobile;undefined K;Android 10;Chrome 114.0.0.0;450x1000;450x846;Space Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;23;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;11922
1;1688484767308;04/07/2023 15:32:47;1688484766020;3;04/07/2023 18:32:46;74063;40;questionnaire-s5wi;;30475375;v1gafnsm;9055065;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x625;Space Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;;Mixed or Multiple ethnic background;;;19246
1;1688487343200;04/07/2023 16:15:43;1688487341860;3;04/07/2023 19:15:41;74063;40;questionnaire-s5wi;;30476475;wu9doyrn;9055266;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 114.0.0.0;1366x768;1366x625;Space Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;22;;kenya;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;27605
1;1688491451923;04/07/2023 17:24:11;1688491451280;3;04/07/2023 20:24:11;74063;40;questionnaire-s5wi;;30478102;h4gfg8uu;9055566;;live;;;mobile;undefined K;Android 10;Chrome 111.0.0.0;360x820;360x680;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;25;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;34456
1;1688492592191;04/07/2023 17:43:12;1688492591551;3;04/07/2023 20:43:11;74063;40;questionnaire-s5wi;;30478896;4bbzke6c;9055695;;live;;;mobile;undefined K;Android 10;Chrome 111.0.0.0;360x820;360x680;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;30;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;69927
