Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;age;country-1;country-text;country-other;sex-1;sex-2;sex-3;sex-text;sex-other;education-1;education-2;education-3;education-4;education-5;education-text;education-other;occupation-1;occupation-2;occupation-3;occupation-4;occupation-5;occupation-text;occupation-other;mental_health_disorder_yes_no-1;mental_health_disorder_yes_no-text;mental_health_disorder_yes_no-other;ethnicity-1;ethnicity-2;ethnicity-3;ethnicity-4;ethnicity-text;ethnicity-other;END QUESTIONNAIRE
1;1677657457378;01/03/2023 07:57:37;1677657457128;3;01/03/2023 10:57:37;74063;38;questionnaire-s5wi;;27680212;bz3kclpd;8224894;;complete;;;mobile;Samsung SM-A525F;Android 13;Chrome 110.0.0.0;412x915;412x729;Social_Task_Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;21;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;Not employed;;;;;No;;;;;;Mixed or Multiple ethnic background;;;48266
1;1677671704170;01/03/2023 11:55:04;1677671703810;5.5;01/03/2023 17:25:03;74063;38;questionnaire-s5wi;;27689207;h3lovmik;8227410;;complete;;;mobile;Apple iPhone;iOS 15.4;Chrome 110.0.5481.114;414x896;414x720;Social_Task_Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;32;;India;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;44959
1;1677674012978;01/03/2023 12:33:32;1677674012389;3;01/03/2023 15:33:32;74063;38;questionnaire-s5wi;;27691492;l3guiyq7;8227974;;complete;;;mobile;Samsung SM-A125F;Android 12;Chrome 107.0.0.0;385x854;384x726;Space Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;20812
1;1677677455113;01/03/2023 13:30:55;1677677453315;3;01/03/2023 16:30:53;74063;38;questionnaire-s5wi;;27693910;qt2geqaw;8228668;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1366x768;1366x667;Social_Task_Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;20;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;107037
1;1677681004859;01/03/2023 14:30:04;1677681003022;3;01/03/2023 17:30:03;74063;38;questionnaire-s5wi;;27697090;l18hqgci;8229545;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1366x768;1366x667;Social_Task_Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;28;United Kingdom;;;Male;;;;;;;;Master's Degree;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;33476
1;1677686934543;01/03/2023 16:08:54;1677686932658;3;01/03/2023 19:08:52;74063;38;questionnaire-s5wi;;27701387;xayf9hi4;8230883;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1366x768;1366x667;Space Task Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;30;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;;Mixed or Multiple ethnic background;;;39582
1;1677689641230;01/03/2023 16:54:01;1677689639320;3;01/03/2023 19:53:59;74063;38;questionnaire-s5wi;;27703354;a34kn5ev;8231456;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1366x768;1366x667;Space Task Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;26;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;;;Mixed or Multiple ethnic background;;;66991
1;1677694685627;01/03/2023 18:18:05;1677694685213;3;01/03/2023 21:18:05;74063;38;questionnaire-s5wi;;27709208;wnu22uxa;8232636;;complete;;;mobile;Samsung SM-A125F;Android 12;Chrome 107.0.0.0;385x854;384x726;Social_Task_Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;21;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;250215
1;1677729588420;02/03/2023 03:59:48;1677729588042;5.5;02/03/2023 09:29:48;74063;38;questionnaire-s5wi;;27723051;woreb792;8236683;;live;;;mobile;Apple iPhone;iOS 15.4;Chrome 110.0.5481.114;414x896;414x720;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;23;;India ;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;;Depression and anxiety ;Yes (please specify);;;;;South east Asian;Other ethnic group (please specify);73172
1;1677743410841;02/03/2023 07:50:10;1677743410542;5.5;02/03/2023 13:20:10;74063;38;questionnaire-s5wi;;27724390;09amg0k4;8237093;;complete;;;mobile;Apple iPhone;iOS 15.4;Chrome 110.0.5481.114;414x896;414x720;Social_Task_Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;21;;India;Other (please specify);;Female;;;;;;Bachelor's Degree;;;;;;;Not employed;;;;;No;;;;Asian or Asian British;;;;;39414
1;1677743599925;02/03/2023 07:53:19;1677743599354;5.5;02/03/2023 13:23:19;74063;38;questionnaire-s5wi;;27724437;rahutssy;8237108;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.3;834x1194;1194x727;Social Task Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;Social Task Done;No;20;;India;Other (please specify);Male;;;;;;High School;;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;19322
1;1677749720934;02/03/2023 09:35:20;1677749720815;5.5;02/03/2023 15:05:20;74063;38;questionnaire-s5wi;;27726118;39mmlqfz;8237584;;complete;;;mobile;Apple iPhone;iOS 15.4;Chrome 110.0.5481.114;414x896;414x720;Social_Task_Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;26;;India;Other (please specify);;Female;;;;;;;Master's Degree;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;39994
1;1677753080850;02/03/2023 10:31:20;1677753080476;5.5;02/03/2023 16:01:20;74063;38;questionnaire-s5wi;;27727768;ckpt2xpd;8238083;;complete;;;mobile;Apple iPhone;iOS 15.4;Chrome 110.0.5481.114;414x896;414x720;Space Task Done;;;Demographics;8;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;31;;India;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;;Depression, bipolar ;Yes (please specify);;;;;South asian;Other ethnic group (please specify);170363
1;1677756804424;02/03/2023 11:33:24;1677756804154;3;02/03/2023 14:33:24;74063;38;questionnaire-s5wi;;27730855;jdeuh2qc;8238782;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1366x768;1366x667;Social_Task_Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;27;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;56882
1;1677764757206;02/03/2023 13:45:57;1677764756540;3;02/03/2023 16:45:56;74063;38;questionnaire-s5wi;;27736544;z0a02vkv;8240401;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1366x768;1366x667;Space Task Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;29;United Kingdom;;;Male;;;;;;;;Master's Degree;;;;;Part-time employment;;;;;;No;;;;;;Mixed or Multiple ethnic background;;;28908
1;1677788937069;02/03/2023 20:28:57;1677788936131;0;02/03/2023 20:28:56;74063;38;questionnaire-s5wi;;27753948;ug0nz3n9;8247313;;live;;;mobile;Samsung SM-S901B;Android 13;Samsung Browser 20.0;360x780;360x642;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;34;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;21136
1;1677835959261;03/03/2023 09:32:39;1677835957857;3;03/03/2023 12:32:37;74063;38;questionnaire-s5wi;;27762830;w1vqo5vx;8250782;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1366x768;1366x667;Space Task Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;23;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;26529
1;1677839981676;03/03/2023 10:39:41;1677839981497;3;03/03/2023 13:39:41;74063;38;questionnaire-s5wi;;27765313;s5q145d5;8251282;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1366x768;1366x667;Social_Task_Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;24;United Kingdom;;;;Female;;;;;High School;;;;;;;;Not employed;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;39854
1;1677842493443;03/03/2023 11:21:33;1677842493246;3;03/03/2023 14:21:33;74063;38;questionnaire-s5wi;;27767518;utzv4rgu;8251775;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1366x768;1366x667;Social_Task_Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;31;United Kingdom;;;Male;;;;;;;;Master's Degree;;;;;Part-time employment;;;;;;No;;;;;;Mixed or Multiple ethnic background;;;30416
1;1677843132016;03/03/2023 11:32:12;1677843131610;5.5;03/03/2023 17:02:11;74063;38;questionnaire-s5wi;;27768014;rfvaj33b;8251885;;complete;;;mobile;Apple iPhone;iOS 15.4;Chrome 110.0.5481.114;414x896;414x720;Space Task Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;24;;India;Other (please specify);;Female;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;33258
1;1677843859938;03/03/2023 11:44:19;1677843864948;0;03/03/2023 11:44:24;74063;38;questionnaire-s5wi;;27768679;p6lhfrgp;8252021;;complete;;;mobile;Samsung SM-N960F;Android 10;Chrome 109.0.0.0;412x846;412x718;Space Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;25;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;;;Not employed;;;;;No;;;;Asian or Asian British;;;;;26816
1;1677843868881;03/03/2023 11:44:28;1677843868548;0;03/03/2023 11:44:28;74063;38;questionnaire-s5wi;;27768695;wu7ul04r;8252025;;live;;;mobile;undefined EB2103;Android 12;Chrome 110.0.0.0;360x800;360x690;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;22;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;39791
1;1677844351540;03/03/2023 11:52:31;1677844353578;0;03/03/2023 11:52:33;74063;38;questionnaire-s5wi;;27769136;b6z1ejb7;8252023;;live;;;mobile;Google Pixel 6a;Android 13;Chrome 110.0.0.0;412x915;412x790;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;21;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;16594
END OF FILE
